# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
# Corp Site Adult Learner,,,,,,,,,,,,,,,,,,,,,,
# Copy of CET Campaign Results-Free form 1,,,,,,,,,,,,,,,,,,,,,,
# 20250101-20250430,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
Page path and screen class,First user campaign,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,
/adult-learner/course-detail/NYP-ASSP01/specialist-diploma-in-environmental-management-and-applied-water-technology,2024S2-sbm-acet,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,
/adult-learner/course-detail/NYP-ASSP01/specialist-diploma-in-environmental-management-and-applied-water-technology,2024s2-sbm-shortcourses,1,0,1,1,3,4,0.75,99.63353525,0.25,2,1,0,1,1,3,4,0.75,99.63353525,0.25,2,
/adult-learner/course-detail/NYP-ASSP01/specialist-diploma-in-environmental-management-and-applied-water-technology,cet-q1-2025#engineering,1,0,1,0,1,1,1,20.678944,0,0,1,0,1,0,1,1,1,20.678944,0,0,
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,(not set),1,0,1,0,1,1,1,15.94517,0,1,1,0,1,0,1,1,1,15.94517,0,1,
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,2025S1-sbm-acet,1,0,1,1,3,3,1,65.756759,0,1,1,0,1,1,3,3,1,65.756759,0,1,
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,OH25,1,0,1,1,1,1,1,19.629523,0,0,1,0,1,1,1,1,1,19.629523,0,0,
/adult-learner/course-detail/NYP-ASSPA1/post-diploma-certificate-in-nutrition-research-and-analytical-methods-part-of-specialist-diploma-in-nutrition-science,oh2025,1,0,1,1,1,1,1,6.544773,1,1,1,0,1,1,1,1,1,6.544773,1,1,
/adult-learner/course-detail/NYP-ASSPA2/post-diploma-certificate-in-public-health-communication-part-of-specialist-diploma-in-nutrition-science,2025S1-sbm-acet,1,0,1,1,1,1,1,59.21598,0,0,1,0,1,1,1,1,1,59.21598,0,0,
/adult-learner/course-detail/NYP-ASSPA3/post-diploma-certificate-in-energy-management-for-process-industry-part-of-specialist-diploma-in-energy-and-environmental-management-for-process-industry,oh2025,1,0,1,0,1,1,1,28.200102,0,0,1,0,1,0,1,1,1,28.200102,0,0,
/adult-learner/course-detail/NYP-ASSPA4/post-diploma-certificate-in-environmental-management-for-process-industry-part-of-specialist-diploma-in-energy-and-environmental-management-for-process-industry,cet-q1-2025#personal-development,1,0,1,0,1,1,1,3.488182,0,1,1,0,1,0,1,1,1,3.488182,0,1,
/adult-learner/course-detail/NYP-ASSPA6/post-diploma-certificate-in-applied-water-technology-part-of-specialist-diploma-in-environmental-management-and-applied-water-technology,(direct),1,0,1,0,1,1,1,7.269971,0,0,1,0,1,0,1,1,1,7.269971,0,0,
/adult-learner/course-detail/NYP-ASSPA6/post-diploma-certificate-in-applied-water-technology-part-of-specialist-diploma-in-environmental-management-and-applied-water-technology,(referral),1,1,1,0,2,1,2,194.8739,0,1,1,1,1,0,2,1,2,194.8739,0,1,
/adult-learner/course-detail/NYP-BMDP04/diploma-in-business-practice-customer-relationship-and-service-management,1.20218E+17,1,0,1,1,1,1,1,0.519352,0,0,1,0,1,1,1,1,1,0.519352,0,0,
/adult-learner/course-detail/NYP-BMDP04/diploma-in-business-practice-customer-relationship-and-service-management,2024s2-sbm-shortcourses,1,0,1,1,2,1,2,285.184713,0,0,1,0,1,1,2,1,2,285.184713,0,0,
/adult-learner/course-detail/NYP-BMDP05/diploma-in-business-practice-accounting,OH25,1,0,1,0,1,1,1,10.98729,0,0,1,0,1,0,1,1,1,10.98729,0,0,
/adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,1.20218E+17,1,0,1,1,1,1,1,5.240086,0,1,1,0,1,1,1,1,1,5.240086,0,1,
/adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,2024s2-sbm-shortcourses,1,0,1,1,2,1,2,157.025164,0,0,1,0,1,1,2,1,2,157.025164,0,0,
/adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,cet-q1-2025#digital-marketing,1,0,1,0,1,1,1,19.955258,0,0,1,0,1,0,1,1,1,19.955258,0,0,
/adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,cet-q1-2025#personal-development,1,0,1,0,1,1,1,25.239242,0,0,1,0,1,0,1,1,1,25.239242,0,0,
/adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management cut off,2025S1-sbm-acet,1,0,1,0,2,1,2,229.795247,0,1,1,0,1,0,2,1,2,229.795247,0,1,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,1.20218E+17,1,0,1,0,1,1,1,19.359886,0,1,1,0,1,0,1,1,1,19.359886,0,1,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,2024s2-sbm-shortcourses,1,0,1,1,1,1,1,27.088152,0,0,1,0,1,1,1,1,1,27.088152,0,0,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,cet-q1-2025#cybersecurity,1,0,1,0,1,1,1,34.355137,0,0,1,0,1,0,1,1,1,34.355137,0,0,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,cet-q1-2025#digital-marketing,1,0,1,0,2,1,2,151.172337,0,0,1,0,1,0,2,1,2,151.172337,0,0,
/adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,cil3-roadshow,1,0,1,1,3,2,1.5,57.168781,0,0,1,0,1,1,3,2,1.5,57.168781,0,0,
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,(not set),1,0,1,0,1,1,1,15.131085,0,1,1,0,1,0,1,1,1,15.131085,0,1,
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,2024S2-sbm-acet,1,0,1,1,1,2,0.5,8.0014045,0.5,0,1,0,1,1,1,2,0.5,8.0014045,0.5,0,
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,OH25,1,0,1,1,2,1,2,882.569254,0,1,1,0,1,1,2,1,2,882.569254,0,1,
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-in-human-capital-management,(not set),1,0,0,0,1,2,0.5,0,1,1,1,0,0,0,1,2,0.5,0,1,1,
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-in-human-capital-management,2025S1-sbm-acet,1,0,1,1,1,1,1,102.154976,0,0,1,0,1,1,1,1,1,102.154976,0,0,
/adult-learner/course-detail/NYP-BMSP13/c3BlY2lhbG,(direct),1,1,1,0,1,1,1,32.758033,0,1,1,1,1,0,1,1,1,32.758033,0,1,
/adult-learner/course-detail/NYP-BMSP13/specialist-diploma-in-human-resource-management,2024s2-sbm-shortcourses,1,0,1,1,2,1,2,39.065441,0,0,1,0,1,1,2,1,2,39.065441,0,0,
/adult-learner/course-detail/NYP-BMSP13/specialist-diploma-in-human-resource-management,OH25,1,0,1,1,1,1,1,274.070524,0,0,1,0,1,1,1,1,1,274.070524,0,0,
/adult-learner/course-detail/NYP-BMSP15/specialist-diploma-in-supply-chain-management,1.20218E+17,1,0,1,0,1,1,1,39.175306,1,0,1,0,1,0,1,1,1,39.175306,1,0,
/adult-learner/course-detail/NYP-BMSP16/specialist-diploma-in-fund-management-and-administration,cil3-roadshow,1,0,1,0,1,1,1,17.128134,0,1,1,0,1,0,1,1,1,17.128134,0,1,
/adult-learner/course-detail/NYP-BMSP18/specialist-diploma-in-sport-management-and-marketing,OH25,1,0,1,1,1,1,1,95.012917,0,1,1,0,1,1,1,1,1,95.012917,0,1,
/adult-learner/course-detail/NYP-BMSP18/specialist-diploma-in-sport-management-and-marketing,cet-q1-2025#personal-development,1,0,1,0,1,1,1,13.01944,0,0,1,0,1,0,1,1,1,13.01944,0,0,
/adult-learner/course-detail/NYP-BMSP19/specialist-diploma-in-human-capital-management,1.2021E+17,1,0,1,1,1,1,1,13.725551,0,1,1,0,1,1,1,1,1,13.725551,0,1,
/adult-learner/course-detail/NYP-BMSP19/specialist-diploma-in-human-capital-management,1.20218E+17,1,0,1,0,1,1,1,30.65875,0,1,1,0,1,0,1,1,1,30.65875,0,1,
/adult-learner/course-detail/NYP-BMSP19/specialist-diploma-in-human-capital-management,2024S2-sbm-acet,1,0,1,1,1,1,1,13.597177,0,0,1,0,1,1,1,1,1,13.597177,0,0,
/adult-learner/course-detail/NYP-BMSP19/specialist-diploma-in-human-capital-management,cet-q1-2025#digital-marketing,1,0,1,1,1,1,1,1.057933,0,0,1,0,1,1,1,1,1,1.057933,0,0,
/adult-learner/course-detail/NYP-BMSP20,(direct),1,1,1,0,1,1,1,439.070514,0,0,1,1,1,0,1,1,1,439.070514,0,0,
/adult-learner/course-detail/NYP-BMSP20,2024s2-sbm-shortcourses,1,0,1,0,1,1,1,587.016119,0,0,1,0,1,0,1,1,1,587.016119,0,0,
/adult-learner/course-detail/NYP-BMSP20/,2024s2-sbm-shortcourses,1,0,1,0,1,1,1,4.121239,0,0,1,0,1,0,1,1,1,4.121239,0,0,
/adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,(not set),1,0,1,1,3,3,1,70.65096467,0,1,1,0,1,1,3,3,1,70.65096467,0,1,
/adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,2024s2-sbm-shortcourses,1,0,1,0,2,1,2,1392.710386,0,0,1,0,1,0,2,1,2,1392.710386,0,0,
/adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,OH25,1,0,1,1,1,1,1,1.158021,0,1,1,0,1,1,1,1,1,1.158021,0,1,
/adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,oh2025,1,0,1,0,1,1,1,48.557824,0,0,1,0,1,0,1,1,1,48.557824,0,0,
/adult-learner/course-detail/NYP-BMSP21/specialist-diploma-in-hr-analytics-and-digitalisation,OH25,1,0,1,1,1,1,1,18.897763,0,0,1,0,1,1,1,1,1,18.897763,0,0,
/adult-learner/course-detail/NYP-BMSP21/specialist-diploma-in-hr-analytics-and-digitalisation,cet-q1-2025#sustainability,1,0,1,0,1,1,1,60.586655,0,0,1,0,1,0,1,1,1,60.586655,0,0,
/adult-learner/course-detail/NYP-BMSPA4/post-diploma-certificate-in-materials-management-part-of-specialist-diploma-in-supply-chain-management,1.20218E+17,1,0,1,0,1,1,1,23.928092,0,0,1,0,1,0,1,1,1,23.928092,0,0,
/adult-learner/course-detail/NYP-BMSPA4/post-diploma-certificate-in-materials-management-part-of-specialist-diploma-in-supply-chain-management,2024S2-sbm-acet,1,0,1,1,1,1,1,32.289629,0,1,1,0,1,1,1,1,1,32.289629,0,1,
/adult-learner/course-detail/NYP-BMSPA8/post-diploma-certificate-in-fund-management-part-of-specialist-diploma-in-fund-management-and-administration,1.20218E+17,1,0,1,0,1,1,1,19.64633,0,1,1,0,1,0,1,1,1,19.64633,0,1,
/adult-learner/course-detail/NYP-BMSPA8/post-diploma-certificate-in-fund-management-part-of-specialist-diploma-in-fund-management-and-administration,2025S1-sbm-acet,1,0,1,1,2,1,2,35.309221,0,0,1,0,1,1,2,1,2,35.309221,0,0,
/adult-learner/course-detail/NYP-CB0408/growing-wealth,(not set),1,0,1,0,1,1,1,54.750233,0,0,1,0,1,0,1,1,1,54.750233,0,0,
/adult-learner/course-detail/NYP-CB0408/growing-wealth,2024S2-sbm-acet,1,0,1,0,1,1,1,2065.286302,0,0,1,0,1,0,1,1,1,2065.286302,0,0,
/adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,2024S2-sbm-acet,1,0,1,1,2,3,0.666666667,10.002146,0.333333333,2,1,0,1,1,2,3,0.666666667,10.002146,0.333333333,2,
/adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,cet-q1-2025,1,0,1,1,1,1,1,39.44849,0,1,1,0,1,1,1,1,1,39.44849,0,1,
/adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,oh2025,1,0,1,1,1,1,1,31.48323,0,1,1,0,1,1,1,1,1,31.48323,0,1,
/adult-learner/course-detail/NYP-CB0555/sc103-rules-of-origin-free-trade-agreements,oh2025,1,0,1,0,1,1,1,997.421475,0,1,1,0,1,0,1,1,1,997.421475,0,1,
/adult-learner/course-detail/NYP-CB0557/sc201-basics-of-strategic-goods-control-seminar,2024S2-sbm-acet,1,0,1,1,1,1,1,134.344545,0,1,1,0,1,1,1,1,1,134.344545,0,1,
/adult-learner/course-detail/NYP-CB0557/sc201-basics-of-strategic-goods-control-seminar,cet-q1-2025,1,0,1,1,1,1,1,14.473343,0,0,1,0,1,1,1,1,1,14.473343,0,0,
/adult-learner/course-detail/NYP-CB0558/sc202-essentials-of-internal-export-control-compliance-programme,(not set),1,0,1,1,6,4,1.5,637.2736083,0,4,1,0,1,1,6,4,1.5,637.2736083,0,4,
/adult-learner/course-detail/NYP-CB0558/sc202-essentials-of-internal-export-control-compliance-programme,2025S1-sbm-acet,1,0,1,1,2,2,1,43.1994595,0,0,1,0,1,1,2,2,1,43.1994595,0,0,
/adult-learner/course-detail/NYP-CB1003/engaging-fandb-customers-on-social-media,(not set),1,0,1,1,3,1,3,180.600656,0,1,1,0,1,1,3,1,3,180.600656,0,1,
/adult-learner/course-detail/NYP-CB1003/engaging-fandb-customers-on-social-media,cet-q1-2025,1,0,1,1,1,1,1,11.663168,0,0,1,0,1,1,1,1,1,11.663168,0,0,
/adult-learner/course-detail/NYP-CB1033/digital-marketing-for-hospitality-management-a-practical-approach,(not set),1,0,1,1,4,1,4,181.298374,0,0,1,0,1,1,4,1,4,181.298374,0,0,
/adult-learner/course-detail/NYP-CB1033/digital-marketing-for-hospitality-management-a-practical-approach,2024S2-sbm-acet,1,0,1,1,1,1,1,25.605385,0,0,1,0,1,1,1,1,1,25.605385,0,0,
/adult-learner/course-detail/NYP-CB1033/digital-marketing-for-hospitality-management-a-practical-approach,cet-q1-2025#cybersecurity,1,0,1,0,1,1,1,51.13035,0,0,1,0,1,0,1,1,1,51.13035,0,0,
/adult-learner/course-detail/NYP-CB1033/digital-marketing-for-hospitality-management-a-practical-approach,cet-q1-2025#digital-marketing,1,0,1,0,1,1,1,41.82717,0,0,1,0,1,0,1,1,1,41.82717,0,0,
/adult-learner/course-detail/NYP-CB1037/hr-analytics,OH25,1,0,1,1,1,1,1,34.232222,0,1,1,0,1,1,1,1,1,34.232222,0,1,
/adult-learner/course-detail/NYP-CB1037/hr-analytics,oh2025,1,0,1,1,2,1,2,37.838731,0,0,1,0,1,1,2,1,2,37.838731,0,0,
/adult-learner/course-detail/NYP-CB1038/machine-learning-in-finance,(not set),1,0,1,1,3,1,3,222.23323,0,0,1,0,1,1,3,1,3,222.23323,0,0,
/adult-learner/course-detail/NYP-CB1038/machine-learning-in-finance,2024S2-sbm-acet,1,0,1,0,1,1,1,2.551518,0,1,1,0,1,0,1,1,1,2.551518,0,1,
/adult-learner/course-detail/NYP-CB1039/making-sense-of-customer-digital-analytics-synchronous-e-learning,(not set),1,0,1,1,2,1,2,372.786475,0,1,1,0,1,1,2,1,2,372.786475,0,1,
/adult-learner/course-detail/NYP-CB1039/making-sense-of-customer-digital-analytics-synchronous-e-learning,(referral),1,1,1,0,1,1,1,470.911131,0,1,1,1,1,0,1,1,1,470.911131,0,1,
/adult-learner/course-detail/NYP-CB1185/business-continuity-and-risk-management-for-tourism-sector-synchronous-elearning,cet-q1-2025,1,0,1,0,1,1,1,35.248082,0,0,1,0,1,0,1,1,1,35.248082,0,0,
/adult-learner/course-detail/NYP-CB1216/financial-analytics-with-python,(not set),1,0,1,1,5,1,5,180.322021,0,0,1,0,1,1,5,1,5,180.322021,0,0,
/adult-learner/course-detail/NYP-CB1216/financial-analytics-with-python,2024s2-sbm-shortcourses,1,0,1,1,1,2,0.5,2.618507,0.5,1,1,0,1,1,1,2,0.5,2.618507,0.5,1,
/adult-learner/course-detail/NYP-CB1216/financial-analytics-with-python,cet-q1-2025#cybersecurity,1,0,1,0,1,1,1,34.94932,0,0,1,0,1,0,1,1,1,34.94932,0,0,
/adult-learner/course-detail/NYP-CB1216/financial-analytics-with-python,oh2025,1,0,1,0,2,2,1,16.998081,0.5,2,1,0,1,0,2,2,1,16.998081,0.5,2,
/adult-learner/course-detail/NYP-CB1247/curating-digital-visual-content-with-product-styling-and-photography,(referral),1,1,1,0,1,1,1,139.840483,0,0,1,1,1,0,1,1,1,139.840483,0,0,
/adult-learner/course-detail/NYP-CB1250/design-thinking-for-an-innovative-workplace,(referral),1,0,1,1,1,1,1,2.59112,0,0,1,0,1,1,1,1,1,2.59112,0,0,
/adult-learner/course-detail/NYP-CB1250/design-thinking-for-an-innovative-workplace,cet-q1-2025,1,0,1,0,1,1,1,2.981769,0,0,1,0,1,0,1,1,1,2.981769,0,0,
/adult-learner/course-detail/NYP-CB1252/iot-applications-in-supply-chain-management,OH25,1,0,1,1,1,1,1,2.373711,0,0,1,0,1,1,1,1,1,2.373711,0,0,
/adult-learner/course-detail/NYP-CB1253/the-augmented-reality-ar-advantage-for-engaging-customers-and-learners-synchronous-elearning,(referral),1,0,1,1,1,1,1,1.630527,1,1,1,0,1,1,1,1,1,1.630527,1,1,
/adult-learner/course-detail/NYP-CB1254/hospitality-industry-analytics-synchronous-elearning,(not set),1,0,1,1,3,1,3,197.063153,0,0,1,0,1,1,3,1,3,197.063153,0,0,
/adult-learner/course-detail/NYP-CB1254/hospitality-industry-analytics-synchronous-elearning,(organic),1,1,1,0,1,1,1,63.368248,0,1,1,1,1,0,1,1,1,63.368248,0,1,
/adult-learner/course-detail/NYP-CB1254/hospitality-industry-analytics-synchronous-elearning,(referral),1,0,1,1,1,1,1,48.761215,0,1,1,0,1,1,1,1,1,48.761215,0,1,
/adult-learner/course-detail/NYP-CB1260/feature-writing-and-digital-newsletter-design,oh2025,1,0,1,1,1,1,1,32.401475,0,1,1,0,1,1,1,1,1,32.401475,0,1,
/adult-learner/course-detail/NYP-CB1265/employment-law-essentials-avoiding-legal-pitfalls-in-people-management,(referral),1,0,1,0,1,1,1,7.857809,0,1,1,0,1,0,1,1,1,7.857809,0,1,
/adult-learner/course-detail/NYP-CB1270/managing-change-in-an-age-of-disruption,cet-q1-2025#personal-development,1,0,1,0,1,1,1,5.941267,0,0,1,0,1,0,1,1,1,5.941267,0,0,
/adult-learner/course-detail/NYP-CB1271/stand-out-in-the-experience-economy-creating-special-moments-for-customers,2024S2-sbm-acet,1,0,1,1,1,1,1,11.310047,0,1,1,0,1,1,1,1,1,11.310047,0,1,
/adult-learner/course-detail/NYP-CB1277/introduction-to-the-coffee-business,cet-q1-2025#personal-development,1,0,1,0,1,1,1,394.563833,0,1,1,0,1,0,1,1,1,394.563833,0,1,
/adult-learner/course-detail/NYP-CB1278/improving-customer-retail-experience-and-engagement-through-digital-means,(not set),1,0,1,1,1,1,1,254.549864,0,0,1,0,1,1,1,1,1,254.549864,0,0,
/adult-learner/course-detail/NYP-CB1278/improving-customer-retail-experience-and-engagement-through-digital-means,2025S1-sbm-acet,1,0,1,1,3,3,1,0.418491667,0.666666667,3,1,0,1,1,3,3,1,0.418491667,0.666666667,3,
/adult-learner/course-detail/NYP-CB1295/starting-your-coffee-business,(referral),1,0,1,0,1,1,1,22.462196,0,1,1,0,1,0,1,1,1,22.462196,0,1,
/adult-learner/course-detail/NYP-CB1310/digital-video-production,2024s2-sbm-shortcourses,1,1,1,0,1,1,1,89.819608,0,1,1,1,1,0,1,1,1,89.819608,0,1,
/adult-learner/course-detail/NYP-CB1310/digital-video-production,OH25,1,0,1,0,1,1,1,289.685148,0,1,1,0,1,0,1,1,1,289.685148,0,1,
/adult-learner/course-detail/NYP-CB1310/digital-video-production,cet-q1-2025#digital-marketing,1,0,1,0,1,1,1,8.959313,0,0,1,0,1,0,1,1,1,8.959313,0,0,
/adult-learner/course-detail/NYP-CB1333/consumer-behaviour,(not set),1,0,1,0,1,1,1,0.136694,0,0,1,0,1,0,1,1,1,0.136694,0,0,
/adult-learner/course-detail/NYP-CB1334/digital-marketing,1.20218E+17,1,0,1,0,1,1,1,259.682192,0,1,1,0,1,0,1,1,1,259.682192,0,1,
/adult-learner/course-detail/NYP-CB1334/digital-marketing,cet-q1-2025#personal-development,1,0,1,0,1,1,1,5.961892,0,0,1,0,1,0,1,1,1,5.961892,0,0,
/adult-learner/course-detail/NYP-CB1335/sales-closing-techniques,(referral),1,1,1,0,1,1,1,122.888242,0,1,1,1,1,0,1,1,1,122.888242,0,1,
/adult-learner/course-detail/NYP-CB1335/sales-closing-techniques,cet-q1-2025#digital-marketing,1,0,1,1,1,1,1,730.211228,0,1,1,0,1,1,1,1,1,730.211228,0,1,
/adult-learner/course-detail/NYP-CB1335/sales-closing-techniques,cet-q1-2025#personal-development,1,0,1,0,1,1,1,8.792607,0,1,1,0,1,0,1,1,1,8.792607,0,1,
/adult-learner/course-detail/NYP-CB1336/service-excellence,(not set),1,0,1,0,1,1,1,35.141777,0,0,1,0,1,0,1,1,1,35.141777,0,0,
/adult-learner/course-detail/NYP-CB1336/service-excellence,1.20218E+17,1,0,1,1,1,1,1,22.727479,0,0,1,0,1,1,1,1,1,22.727479,0,0,
/adult-learner/course-detail/NYP-CB1337/managing-external-and-internal-stakeholders-effectively,cet-q1-2025,1,0,1,0,1,1,1,455.22197,0,1,1,0,1,0,1,1,1,455.22197,0,1,
/adult-learner/course-detail/NYP-CB1340/introduction-to-legal-issues,(not set),1,0,1,0,1,1,1,17.778744,0,1,1,0,1,0,1,1,1,17.778744,0,1,
/adult-learner/course-detail/NYP-CB1340/introduction-to-legal-issues,(referral),1,0,1,1,1,1,1,29.177665,0,0,1,0,1,1,1,1,1,29.177665,0,0,
/adult-learner/course-detail/NYP-CB1341/product-content-and-experience-performance-management,(direct),1,0,1,1,1,1,1,5.062635,0,0,1,0,1,1,1,1,1,5.062635,0,0,
/adult-learner/course-detail/NYP-CB1341/product-content-and-experience-performance-management,(organic),1,0,1,0,1,1,1,115.090582,0,0,1,0,1,0,1,1,1,115.090582,0,0,
/adult-learner/course-detail/NYP-CB1341/product-content-and-experience-performance-management,(referral),1,0,1,0,1,1,1,26.975798,0,1,1,0,1,0,1,1,1,26.975798,0,1,
/adult-learner/course-detail/NYP-CB1341/product-content-and-experience-performance-management,cet-q1-2025,1,0,1,0,1,1,1,8.172332,0,0,1,0,1,0,1,1,1,8.172332,0,0,
/adult-learner/course-detail/NYP-CB1343/optimising-sales-profit-with-effective-management-of-event-and-roadshow,(not set),1,0,1,0,1,1,1,0.506589,0,0,1,0,1,0,1,1,1,0.506589,0,0,
/adult-learner/course-detail/NYP-CB1343/optimising-sales-profit-with-effective-management-of-event-and-roadshow,cet-q1-2025,1,0,1,0,1,1,1,9.062448,0,0,1,0,1,0,1,1,1,9.062448,0,0,
/adult-learner/course-detail/NYP-CB1355/curating-an-event-experiential-journey,(not set),1,0,1,1,3,1,3,146.520164,0,0,1,0,1,1,3,1,3,146.520164,0,0,
/adult-learner/course-detail/NYP-CB1355/curating-an-event-experiential-journey,cet-q1-2025,1,0,1,1,1,1,1,6.99357,0,1,1,0,1,1,1,1,1,6.99357,0,1,
/adult-learner/course-detail/NYP-CB1365/retail-analytics-async-e-learning,(not set),1,0,1,1,1,1,1,93.54334,0,0,1,0,1,1,1,1,1,93.54334,0,0,
/adult-learner/course-detail/NYP-CB1365/retail-analytics-async-e-learning,cet-q1-2025#engineering,1,0,1,0,1,1,1,41.670403,0,1,1,0,1,0,1,1,1,41.670403,0,1,
/adult-learner/course-detail/NYP-CB1370/digital-event-management,OH25,1,0,1,1,1,1,1,39.06977,0,0,1,0,1,1,1,1,1,39.06977,0,0,
/adult-learner/course-detail/NYP-CB1370/digital-event-management,oh2025,1,0,1,1,1,1,1,32.310965,0,1,1,0,1,1,1,1,1,32.310965,0,1,
/adult-learner/course-detail/NYP-CB1525/how-marketers-can-win-with-gen-z,(not set),1,0,1,1,1,1,1,183.004341,0,0,1,0,1,1,1,1,1,183.004341,0,0,
/adult-learner/course-detail/NYP-CB1525/how-marketers-can-win-with-gen-z,(referral),1,1,1,0,1,1,1,63.100552,0,0,1,1,1,0,1,1,1,63.100552,0,0,
/adult-learner/course-detail/NYP-CB1525/how-marketers-can-win-with-gen-z,cet-q1-2025,1,0,1,1,1,1,1,44.873275,0,0,1,0,1,1,1,1,1,44.873275,0,0,
/adult-learner/course-detail/NYP-CB1527/fintech-start-up-and-scale-up-strategy,(not set),1,0,1,1,3,1,3,223.940905,0,0,1,0,1,1,3,1,3,223.940905,0,0,
/adult-learner/course-detail/NYP-CB1527/fintech-start-up-and-scale-up-strategy,(referral),1,0,1,1,2,2,1,6.0187475,0.5,2,1,0,1,1,2,2,1,6.0187475,0.5,2,
/adult-learner/course-detail/NYP-CB1531/skills-intelligence-synchronous-e-learning,(referral),1,0,1,0,1,1,1,28.839501,0,0,1,0,1,0,1,1,1,28.839501,0,0,
/adult-learner/course-detail/NYP-CB1531/skills-intelligence-synchronous-e-learning,cet-q1-2025#digital-marketing,1,0,1,0,1,1,1,24.631289,0,1,1,0,1,0,1,1,1,24.631289,0,1,
/adult-learner/course-detail/NYP-CB1536/certificate-in-fund-administration,2024s2-sbm-shortcourses,1,0,1,1,5,2,2.5,87.354877,0,1,1,0,1,1,5,2,2.5,87.354877,0,1,
/adult-learner/course-detail/NYP-CB1570/how-to-create-a-unique-business,(not set),1,0,1,1,9,2,4.5,76.454421,0,0,1,0,1,1,9,2,4.5,76.454421,0,0,
/adult-learner/course-detail/NYP-CB1571/how-to-build-a-profit-driven-business,(not set),1,0,1,1,4,1,4,165.113196,0,0,1,0,1,1,4,1,4,165.113196,0,0,
/adult-learner/course-detail/NYP-CB1571/how-to-build-a-profit-driven-business,cil3-roadshow,1,0,1,1,1,1,1,11.012891,0,1,1,0,1,1,1,1,1,11.012891,0,1,
/adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,1.2021E+17,1,0,1,1,1,1,1,20.658623,0,0,1,0,1,1,1,1,1,20.658623,0,0,
/adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,2024s2-sbm-shortcourses,1,0,1,1,1,1,1,82.002907,0,0,1,0,1,1,1,1,1,82.002907,0,0,
/adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,2025S1-sbm-acet,1,0,1,1,1,1,1,16.471322,0,0,1,0,1,1,1,1,1,16.471322,0,0,
/adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,cet-q1-2025#sustainability,1,0,1,1,1,1,1,13.118605,0,1,1,0,1,1,1,1,1,13.118605,0,1,
